gid,authoritativeCounty,authoritativeSubCounty,authoritativeWard,databaseWardId,databaseWardName,databaseCountyId,databaseCountyName,databaseSubCountyId,databaseSubCountyName,countyExact,countyNormalized,subCountyExact,subCountyNormalized,classification,reason
677,TRANS NZOIA,Kwanza  Sub County,Kwanza Ward,1698,Kwanza Ward,81,Trans Nzoia,1427,Kwanza,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1841,Kilifi,Rabai Sub County,Mwawesa Ward,1699,Mwawesa Ward,73,Kilifi,1270,Rabai,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
680,TRANS NZOIA,Endebess Sub County,Chepchoina Ward,1700,Chepchoina Ward,81,Trans Nzoia,1428,Endebess,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
681,TRANS NZOIA,Endebess Sub County,Endebess Ward,1701,Endebess Ward,81,Trans Nzoia,1428,Endebess,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
682,TRANS NZOIA,Endebess Sub County,Matumbei Ward,1702,Matumbei Ward,81,Trans Nzoia,1428,Endebess,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
683,TRANS NZOIA,Saboti  Sub County,Kinyoro Ward,1703,Kinyoro Ward,81,Trans Nzoia,425,Saboti  Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
684,TRANS NZOIA,Saboti  Sub County,Matisi Ward,1704,Matisi Ward,81,Trans Nzoia,425,Saboti  Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
1803,Mombasa,Kisauni  Sub County,Mjambere Ward,1705,Mjambere Ward,55,Mombasa,1253,Kisauni,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2187,Narok,Narok West Sub County,Naikarra Ward,1706,Naikarra Ward,80,Narok,1473,Narok West,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2188,Kiambu,Githunguri Sub County,Githiga Ward,1707,Githiga Ward,82,Kiambu,1399,Githunguri,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2189,Kiambu,Githunguri Sub County,Ikinu Ward,1708,Ikinu Ward,82,Kiambu,1399,Githunguri,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2190,Kiambu,Githunguri Sub County,Ngewa Ward,1709,Ngewa Ward,82,Kiambu,1399,Githunguri,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2191,Kiambu,Githunguri Sub County,Komothai Ward,1710,Komothai Ward,82,Kiambu,1399,Githunguri,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2192,Kiambu,Kiambu Town Sub County,Ting'ang'a Ward,1711,Ting'ang'a Ward,82,Kiambu,428,Kiambu Town Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2193,Kiambu,Kiambu Town Sub County,Ndumberi Ward,1712,Ndumberi Ward,82,Kiambu,428,Kiambu Town Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2194,Kiambu,Kiambu Town Sub County,Riabai Ward,1713,Riabai Ward,82,Kiambu,428,Kiambu Town Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2195,Kiambu,Kiambu Town Sub County,Kiambu Township Ward,1714,Kiambu Township Ward,82,Kiambu,428,Kiambu Town Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2196,Kiambu,Kiambaa Sub County,Cianda Ward,1715,Cianda Ward,82,Kiambu,1402,Kiambaa,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2197,Kiambu,Kiambaa Sub County,Karuri Ward,1716,Karuri Ward,82,Kiambu,1402,Kiambaa,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2198,Kiambu,Kiambaa Sub County,Ndenderu Ward,1717,Ndenderu Ward,82,Kiambu,1402,Kiambaa,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2199,Kiambu,Kiambaa Sub County,Muchatha Ward,1718,Muchatha Ward,82,Kiambu,1402,Kiambaa,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2200,Kiambu,Kiambaa Sub County,Kihara Ward,1719,Kihara Ward,82,Kiambu,1402,Kiambaa,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1767,Nakuru,Kuresoi North  Sub County,Kiptororo Ward,1720,Kiptororo Ward,77,Nakuru,1460,Kuresoi North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1768,Nakuru,Kuresoi North  Sub County,Nyota Ward,1721,Nyota Ward,77,Nakuru,1460,Kuresoi North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1769,Nakuru,Kuresoi North  Sub County,Sirikwa Ward,1722,Sirikwa Ward,77,Nakuru,1460,Kuresoi North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2201,Kiambu,Kabete Sub County,Gitaru,1723,Gitaru,82,Kiambu,1401,Kabete,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2202,Kiambu,Kabete Sub County,Muguga,1724,Muguga,82,Kiambu,1401,Kabete,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2203,Kiambu,Kabete Sub County,Nyadhuna Ward,1725,Nyadhuna Ward,82,Kiambu,1401,Kabete,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2204,Kiambu,Kabete Sub County,Kabete Ward,1726,Kabete Ward,82,Kiambu,1401,Kabete,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
688,TRANS NZOIA,Kiminini  Sub County,Kiminini Ward,1727,Kiminini Ward,81,Trans Nzoia,1429,Kiminini,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
689,TRANS NZOIA,Kiminini  Sub County,Waitaluk Ward,1728,Waitaluk Ward,81,Trans Nzoia,1429,Kiminini,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
690,TRANS NZOIA,Kiminini  Sub County,Sirende Ward,1729,Sirende Ward,81,Trans Nzoia,1429,Kiminini,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1771,Nakuru,Subukia  Sub County,Subukia Ward,1730,Subukia Ward,77,Nakuru,1469,Subukia,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
189,WAJIR,Wajir South Sub County,Ibrahim ure Ward,1731,Ibrahim ure Ward,61,Wajir,1293,Wajir South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1774,Nakuru,Rongai  Sub County,Menengai West Ward,1732,Menengai West Ward,77,Nakuru,1468,Rongai,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2216,Kiambu,Lari Sub County,Kinale Ward,1733,Kinale Ward,82,Kiambu,1405,Lari,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2218,Kiambu,Lari Sub County,Nyanduma Ward,1734,Nyanduma Ward,82,Kiambu,1405,Lari,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2219,Kiambu,Lari Sub County,Kamburu Ward,1735,Kamburu Ward,82,Kiambu,1405,Lari,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2220,Kiambu,Lari Sub County,Lari/kirenga Ward,1736,Lari/kirenga Ward,82,Kiambu,1405,Lari,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2221,Kiambu,Gatundu South Sub County,Kiamwangi Ward,1737,Kiamwangi Ward,82,Kiambu,1398,Gatundu South,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2222,Kiambu,Gatundu South Sub County,Kiganjo Ward,1738,Kiganjo Ward,82,Kiambu,1398,Gatundu South,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2223,Kiambu,Gatundu South Sub County,Ndarugu Ward,1739,Ndarugu Ward,82,Kiambu,1398,Gatundu South,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2224,Kiambu,Gatundu South Sub County,Ngenda Ward,1740,Ngenda Ward,82,Kiambu,1398,Gatundu South,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2225,Kiambu,Gatundu North Sub County,Gituamba Ward,1741,Gituamba Ward,82,Kiambu,1397,Gatundu North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2226,Kiambu,Gatundu North Sub County,Githobokoni Ward,1742,Githobokoni Ward,82,Kiambu,1397,Gatundu North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2227,Kiambu,Gatundu North Sub County,Chania Ward,1743,Chania Ward,82,Kiambu,1397,Gatundu North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2228,Kiambu,Gatundu North Sub County,Mang'u Ward,1744,Mang'u Ward,82,Kiambu,1397,Gatundu North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2229,Kiambu,Juja Sub County,Murera Ward,1745,Murera Ward,82,Kiambu,1400,Juja,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2230,Kiambu,Juja Sub County,Theta Ward,1746,Theta Ward,82,Kiambu,1400,Juja,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1776,Nakuru,Rongai  Sub County,Visoi Ward,1747,Visoi Ward,77,Nakuru,1468,Rongai,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2231,Kiambu,Juja Sub County,Juja Ward,1748,Juja Ward,82,Kiambu,1400,Juja,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2232,Kiambu,Juja Sub County,Witeithie Ward,1749,Witeithie Ward,82,Kiambu,1400,Juja,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2233,Kiambu,Juja Sub County,Kalimoni Ward,1750,Kalimoni Ward,82,Kiambu,1400,Juja,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2234,Kiambu,Thika Town Sub County,Thika Township Ward,1751,Thika Township Ward,82,Kiambu,439,Thika Town Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2235,Kiambu,Thika Town Sub County,Kamenu Ward,1752,Kamenu Ward,82,Kiambu,439,Thika Town Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2236,Kiambu,Thika Town Sub County,Hospital Ward,1753,Hospital Ward,82,Kiambu,439,Thika Town Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
1779,Nakuru,Nakuru North  Sub County,Dundori Ward,1754,Dundori Ward,77,Nakuru,1465,Nakuru North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1842,Kilifi,Rabai Sub County,Rurumaward,1755,Rurumaward,73,Kilifi,1270,Rabai,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
695,TRANS NZOIA,Cherangany Sub County,Makutano Ward,1756,Makutano Ward,81,Trans Nzoia,441,Cherangany Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
696,TRANS NZOIA,Cherangany Sub County,Kaplamai Ward,1757,Kaplamai Ward,81,Trans Nzoia,441,Cherangany Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
697,TRANS NZOIA,Cherangany Sub County,Motosiet Ward,1758,Motosiet Ward,81,Trans Nzoia,441,Cherangany Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
698,TRANS NZOIA,Cherangany Sub County,Cherangany/suwerwa Ward,1759,Cherangany/suwerwa Ward,81,Trans Nzoia,441,Cherangany Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
699,TRANS NZOIA,Cherangany Sub County,Chepsiro/kiptoror Ward,1760,Chepsiro/kiptoror Ward,81,Trans Nzoia,441,Cherangany Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
1808,Mombasa,Kisauni  Sub County,Magogoni Ward,1761,Magogoni Ward,55,Mombasa,1253,Kisauni,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1876,Siaya,Rarieda Sub County,North Uyoma Ward,1762,North Uyoma Ward,83,Siaya,1534,Rarieda,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1877,Siaya,Rarieda Sub County,South Uyoma Ward,1763,South Uyoma Ward,83,Siaya,1534,Rarieda,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1878,Siaya,Rarieda Sub County,West Uyoma Ward,1764,West Uyoma Ward,83,Siaya,1534,Rarieda,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1891,Kwale,Msambweni Sub County,Ukunda Ward,1765,Ukunda Ward,84,Kwale,1260,Msambweni,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1892,Kwale,Msambweni Sub County,Kinondo Ward,1766,Kinondo Ward,84,Kwale,1260,Msambweni,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1893,Kwale,Msambweni Sub County,Ramisi Ward,1767,Ramisi Ward,84,Kwale,1260,Msambweni,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1894,Kwale,Lunga Lunga Sub County,Pongwe Kikoneni Ward,1768,Pongwe Kikoneni Ward,84,Kwale,1258,Lunga Lunga,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1895,Kwale,Lunga Lunga Sub County,Dzombo Ward,1769,Dzombo Ward,84,Kwale,1258,Lunga Lunga,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1896,Kwale,Lunga Lunga Sub County,Mwereni Ward,1770,Mwereni Ward,84,Kwale,1258,Lunga Lunga,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1897,Kwale,Lunga Lunga Sub County,Vanga Ward,1771,Vanga Ward,84,Kwale,1258,Lunga Lunga,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1780,Nakuru,Nakuru North  Sub County,Kabatini Ward,1772,Kabatini Ward,77,Nakuru,1465,Nakuru North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1898,Kwale,Matuga Sub County,Tsimba Golini Ward,1773,Tsimba Golini Ward,84,Kwale,1259,Matuga,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1899,Kwale,Matuga Sub County,Waa Ngombeni Ward,1774,Waa Ngombeni Ward,84,Kwale,1259,Matuga,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1770,Nakuru,Kuresoi North  Sub County,Kamara Ward,1775,Kamara Ward,77,Nakuru,1460,Kuresoi North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1900,Kwale,Matuga Sub County,Tiwi Ward,1776,Tiwi Ward,84,Kwale,1259,Matuga,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1901,Kwale,Matuga Sub County,Kubo South Ward,1777,Kubo South Ward,84,Kwale,1259,Matuga,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1772,Nakuru,Subukia  Sub County,Waseges Ward,1778,Waseges Ward,77,Nakuru,1469,Subukia,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1773,Nakuru,Subukia  Sub County,Kabazi Ward,1779,Kabazi Ward,77,Nakuru,1469,Subukia,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
731,ELGEYO-MARAKWET,Marakwet East sub-county,Kapyego Ward,1780,Kapyego Ward,85,Elgeyo Marakwet,1438,Marakwet East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
732,ELGEYO-MARAKWET,Marakwet East sub-county,Sambirir Ward,1781,Sambirir Ward,85,Elgeyo Marakwet,1438,Marakwet East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1902,Kwale,Matuga Sub County,Mkongani Ward,1782,Mkongani Ward,84,Kwale,1259,Matuga,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1903,Kwale,Kinango Sub County,Ndavaya Ward,1783,Ndavaya Ward,84,Kwale,1257,Kinango,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1904,Kwale,Kinango Sub County,Puma Ward,1784,Puma Ward,84,Kwale,1257,Kinango,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1905,Kwale,Kinango Sub County,Kinango Ward,1785,Kinango Ward,84,Kwale,1257,Kinango,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1906,Kwale,Kinango Sub County,Mackinon Road Ward,1786,Mackinon Road Ward,84,Kwale,1257,Kinango,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1907,Kwale,Kinango Sub County,Chengoni/samburu Ward,1787,Chengoni/samburu Ward,84,Kwale,1257,Kinango,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1908,Kwale,Kinango Sub County,Mwavumbo Ward,1788,Mwavumbo Ward,84,Kwale,1257,Kinango,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1781,Nakuru,Nakuru North  Sub County,Kiamaina Ward,1789,Kiamaina Ward,77,Nakuru,1465,Nakuru North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1909,Kwale,Kinango Sub County,Kasemeni Ward,1790,Kasemeni Ward,84,Kwale,1257,Kinango,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2237,Kiambu,Thika Town Sub County,Gatuanyaga Ward,1791,Gatuanyaga Ward,82,Kiambu,439,Thika Town Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2238,Kiambu,Thika Town Sub County,Ngoliba Ward,1792,Ngoliba Ward,82,Kiambu,439,Thika Town Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2239,Kiambu,Ruiru Sub County,Gitothua,1793,Gitothua,82,Kiambu,1407,Ruiru,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
112,TAITA TAVETA,Taveta Sub County,Mahoo Ward,1794,Mahoo Ward,59,Taita Taveta,1278,Taveta,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2269,Bomet,Konoin Sub County,Kimulot Ward,1795,Kimulot Ward,86,Bomet,1490,Konoin,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2270,Bomet,Konoin Sub County,Mogogosiek Ward,1796,Mogogosiek Ward,86,Bomet,1490,Konoin,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2271,Bomet,Konoin Sub County,Boito Ward,1797,Boito Ward,86,Bomet,1490,Konoin,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2272,Bomet,Konoin Sub County,Embomos Ward,1798,Embomos Ward,86,Bomet,1490,Konoin,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2273,Kisii,Bomachoge Borabu Sub County,BOMBABA BORABU,1799,BOMBABA BORABU,87,Kisii,450,Bomachoge Borabu Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
1775,Nakuru,Rongai  Sub County,Soin Ward,1800,Soin Ward,77,Nakuru,1468,Rongai,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
757,NANDI,Aldai Sub County,Kemeloi-maraba Ward,1801,Kemeloi-maraba Ward,88,Nandi,451,Aldai Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
758,NANDI,Aldai Sub County,Kobujoi Ward,1802,Kobujoi Ward,88,Nandi,451,Aldai Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
759,NANDI,Aldai Sub County,Kaptumo/kaboi Ward,1803,Kaptumo/kaboi Ward,88,Nandi,451,Aldai Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
760,NANDI,Aldai Sub County,Koyo/ndurio Ward,1804,Koyo/ndurio Ward,88,Nandi,451,Aldai Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
761,NANDI,Nandi East Sub County,Nandi hills Ward,1805,Nandi hills Ward,88,Nandi,1442,Nandi East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
762,NANDI,Nandi East Sub County,Chepkunyuk Ward,1806,Chepkunyuk Ward,88,Nandi,1442,Nandi East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
119,TAITA TAVETA,Wundanyi Sub County,Mwanda/mgange Ward,1807,Mwanda/mgange Ward,59,Taita Taveta,303,Wundanyi Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
120,TAITA TAVETA,Mwatate Sub County,Ronge Ward,1808,Ronge Ward,59,Taita Taveta,1276,Mwatate,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
305,THARAKA-NITHI,Igambang'ombe Sub County,Igambang`ombe Ward,1809,Igambang`ombe Ward,66,Tharaka Nithi,1323,Igambang'ombe,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
767,NANDI,Chesumei Sub County,Lelmoko/ngechek Ward,1810,Lelmoko/ngechek Ward,88,Nandi,1440,Chesumei,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
121,TAITA TAVETA,Mwatate Sub County,Mwatate Ward,1811,Mwatate Ward,59,Taita Taveta,1276,Mwatate,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
124,TAITA TAVETA,Mwatate Sub County,Wusi/kishamba Ward,1812,Wusi/kishamba Ward,59,Taita Taveta,1276,Mwatate,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
329,EMBU,Mbeere North  Sub County,Muminji Ward,1813,Muminji Ward,89,Embu,1332,Mbeere North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
330,EMBU,Mbeere North  Sub County,Evurore Ward,1814,Evurore Ward,89,Embu,1332,Mbeere North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1782,Nakuru,Nakuru North  Sub County,Lanet/umoja Ward,1815,Lanet/umoja Ward,77,Nakuru,1465,Nakuru North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
770,NANDI,Emgwen Sub County,Chepkumia Ward,1816,Chepkumia Ward,88,Nandi,456,Emgwen Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
1783,Nakuru,Nakuru North  Sub County,Bahati Ward,1817,Bahati Ward,77,Nakuru,1465,Nakuru North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1786,Nakuru,Nakuru West  Sub County,Kaptembwo Ward,1818,Kaptembwo Ward,77,Nakuru,1466,Nakuru West,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
